explored_rate,mae,iou,f1
0.10040608793497086,0.6001265645027161,0.37795957922935486,0.5485786199569702
0.10040608793497086,0.7043285965919495,0.32845643162727356,0.4944933354854584
0.10040608793497086,0.5395485162734985,0.3134523928165436,0.4772953987121582
0.10040608793497086,0.6728295087814331,0.3886019289493561,0.559702455997467
0.10056451708078384,0.429320365190506,0.28198617696762085,0.4399207532405853
0.10056451708078384,0.5634151101112366,0.3353704810142517,0.502288281917572
0.10056451708078384,0.6030520796775818,0.33278873562812805,0.49938708543777466
0.10056451708078384,0.6095638275146484,0.3638985753059387,0.5336152911186218
0.10547752678394318,0.4381396770477295,0.6655353307723999,0.7991849184036255
0.10547752678394318,0.48209625482559204,0.6657276749610901,0.799323558807373
0.10547752678394318,0.6790649890899658,0.4291189908981323,0.6005364060401917
0.10547752678394318,0.4112201929092407,0.7010287642478943,0.8242409229278564
0.10629213601350784,0.6665306091308594,0.4022713601589203,0.5737425088882446
0.10629213601350784,0.4890042245388031,0.4574281573295593,0.6277196407318115
0.10629213601350784,0.4853947162628174,0.45322826504707336,0.6237537264823914
0.10629213601350784,0.4056144058704376,0.34360426664352417,0.5114664435386658
0.10971292108297348,0.6161777377128601,0.4245870113372803,0.5960843563079834
0.10971292108297348,0.708285391330719,0.3907131552696228,0.5618889331817627
0.10971292108297348,0.6997085213661194,0.3831387162208557,0.5540134310722351
0.10971292108297348,0.5759333968162537,0.3237605690956116,0.48915278911590576
0.11088816076517105,0.5199099779129028,0.5346537232398987,0.696774423122406
0.11088816076517105,0.43171343207359314,0.6110193133354187,0.7585499286651611
0.11088816076517105,0.44557175040245056,0.6183083653450012,0.7641416192054749
0.11088816076517105,0.6287323832511902,0.3778004050254822,0.548410952091217
0.11151057481765747,0.5149728059768677,0.6275296807289124,0.7711437940597534
0.11151057481765747,0.7419378757476807,0.3240244686603546,0.48945391178131104
0.11151057481765747,0.5091552138328552,0.6070764660835266,0.7555041909217834
0.11151057481765747,0.5156363844871521,0.5903750061988831,0.7424349784851074
0.11276242882013321,0.5744649767875671,0.4093775749206543,0.5809338688850403
0.11276242882013321,0.4199388325214386,0.38165467977523804,0.5524603128433228
0.11276242882013321,0.6229926347732544,0.3984512984752655,0.569846510887146
0.11276242882013321,0.6809841394424438,0.38355687260627747,0.5544504523277283
0.11516854166984558,0.4650346040725708,0.34772366285324097,0.5160162448883057
0.11516854166984558,0.5143992900848389,0.497225284576416,0.6641956567764282
0.11516854166984558,0.5135026574134827,0.4768315851688385,0.6457494497299194
0.11516854166984558,0.6426031589508057,0.4405077397823334,0.6116006374359131
0.11606936156749725,0.8991560935974121,0.2830434739589691,0.4412063658237457
0.11606936156749725,0.7294092774391174,0.46316954493522644,0.6331043839454651
0.11606936156749725,0.604525089263916,0.5589766502380371,0.7171071171760559
0.11606936156749725,0.5494503974914551,0.6033337712287903,0.7525991201400757
0.12102439254522324,0.6526011228561401,0.42496395111083984,0.5964556932449341
0.12102439254522324,0.659672200679779,0.24472589790821075,0.39322054386138916
0.12102439254522324,0.7369562387466431,0.403075248003006,0.5745596885681152
0.12102439254522324,0.6744970083236694,0.41289222240448,0.584463894367218
0.1244736835360527,0.5897193551063538,0.5581613183021545,0.7164358496665955
0.1244736835360527,0.5669274926185608,0.5901514291763306,0.7422581315040588
0.1244736835360527,0.6492121815681458,0.4224640130996704,0.5939890146255493
0.1244736835360527,0.6611078977584839,0.49262696504592896,0.6600804924964905
0.12951871752738953,0.5068032741546631,0.3193095028400421,0.4840554893016815
0.12951871752738953,0.7122781872749329,0.36040887236595154,0.5298537611961365
0.12951871752738953,0.632739245891571,0.3579813241958618,0.5272257328033447
0.12951871752738953,0.5101811289787292,0.4293210506439209,0.6007342338562012
0.1305755376815796,0.3466741144657135,0.41837403178215027,0.5899347066879272
0.1305755376815796,0.7456448674201965,0.3426051437854767,0.5103587508201599
0.1305755376815796,0.7214317321777344,0.32143181562423706,0.4864901900291443
0.1305755376815796,0.9019259810447693,0.3014638423919678,0.46326887607574463
0.13376206159591675,0.3615485429763794,0.6976078748703003,0.8218716382980347
0.13376206159591675,0.5499258637428284,0.46521711349487305,0.6350145936012268
0.13376206159591675,0.3797301948070526,0.6437878608703613,0.7832980155944824
0.13376206159591675,0.3604455590248108,0.6903768181800842,0.8168318271636963
0.13452941179275513,0.7342249155044556,0.33190396428108215,0.49839022755622864
0.13452941179275513,0.6852933764457703,0.30397912859916687,0.46623310446739197
0.13452941179275513,0.747556746006012,0.2892403304576874,0.44869884848594666
0.13452941179275513,0.5559651255607605,0.20783396065235138,0.34414324164390564
0.13528302311897278,0.6696431040763855,0.3693642020225525,0.5394681692123413
0.13528302311897278,0.7917811274528503,0.3550035059452057,0.5239890813827515
0.13528302311897278,0.41378605365753174,0.3829396665096283,0.5538052916526794
0.13528302311897278,0.6707252860069275,0.39389118552207947,0.5651677846908569
0.136649489402771,0.6230062246322632,0.24850855767726898,0.398088663816452
0.136649489402771,0.6540901064872742,0.3798350393772125,0.5505514144897461
0.136649489402771,0.7059935331344604,0.3561771810054779,0.5252664685249329
0.136649489402771,0.7851060032844543,0.3530140221118927,0.5218186974525452
0.13931624591350555,0.7856927514076233,0.29699453711509705,0.457973450422287
0.13931624591350555,0.26558879017829895,0.4582861661911011,0.6285271048545837
0.13931624591350555,0.7141737341880798,0.3056482672691345,0.4681938588619232
0.13931624591350555,0.6373083591461182,0.30959010124206543,0.47280457615852356
0.14261193573474884,0.6457269787788391,0.3565126061439514,0.5256310701370239
0.14261193573474884,0.6342725157737732,0.34104469418525696,0.5086253881454468
0.14261193573474884,0.322048157453537,0.4659372568130493,0.63568514585495
0.14261193573474884,0.681549072265625,0.3486083447933197,0.5169897079467773
0.14265765249729156,0.7005051374435425,0.3956665098667145,0.5669929385185242
0.14265765249729156,0.5720941424369812,0.3048170208930969,0.4672180414199829
0.14265765249729156,0.6672388911247253,0.36639872193336487,0.536298394203186
0.14265765249729156,0.6428530216217041,0.3975386321544647,0.5689125657081604
0.14681033790111542,0.484365314245224,0.38334494829177856,0.5542290210723877
0.14681033790111542,0.2969886064529419,0.4102713167667389,0.5818331837654114
0.14681033790111542,0.554288387298584,0.35296112298965454,0.5217609405517578
0.14681033790111542,0.5776462554931641,0.356513649225235,0.5256322026252747
0.14737863838672638,0.4410683512687683,0.6161313056945801,0.7624768018722534
0.14737863838672638,0.45414525270462036,0.6208958625793457,0.7661144137382507
0.14737863838672638,0.5903103947639465,0.4344666302204132,0.6057535409927368
0.14737863838672638,0.4816778004169464,0.6141898036003113,0.7609883546829224
0.16820895671844482,0.4353354573249817,0.28770020604133606,0.4468434453010559
0.16820895671844482,0.8179728388786316,0.29801487922668457,0.4591856300830841
0.16820895671844482,0.7774031758308411,0.2920948266983032,0.4521259665489197
0.16820895671844482,0.8150194883346558,0.25140878558158875,0.401801198720932
0.16942675411701202,0.45357945561408997,0.4441854953765869,0.6151363253593445
0.16942675411701202,0.45795923471450806,0.46493107080459595,0.6347480416297913
0.16942675411701202,0.3280223608016968,0.41364991664886475,0.5852225422859192
0.16942675411701202,0.5203766822814941,0.41393041610717773,0.5855032205581665
0.1701515167951584,0.565789520740509,0.4060780107975006,0.577603816986084
0.1701515167951584,0.47610753774642944,0.5903334617614746,0.7424021363258362
0.1701515167951584,0.6272749900817871,0.4896731376647949,0.6574236154556274
0.1701515167951584,0.5437520742416382,0.5586397051811218,0.7168298363685608
0.19630281627178192,0.4965721368789673,0.5763514637947083,0.7312474250793457
0.19630281627178192,0.44825905561447144,0.5842494964599609,0.7375726103782654
0.19630281627178192,0.4996688663959503,0.48468270897865295,0.6529108285903931
0.19630281627178192,0.5281291007995605,0.5802478790283203,0.7343757748603821
0.19879309833049774,0.5694475173950195,0.4464430809020996,0.6172978281974792
0.19879309833049774,0.5213013887405396,0.46883735060691833,0.6383788585662842
0.19879309833049774,0.4085438847541809,0.432517409324646,0.6038563847541809
0.19879309833049774,0.6559678316116333,0.4212430417537689,0.592781126499176
0.2026395946741104,0.4213845133781433,0.440697580575943,0.6117836236953735
0.2026395946741104,0.49012038111686707,0.4579622447490692,0.6282223463058472
0.2026395946741104,0.5951083898544312,0.4606359899044037,0.6307334303855896
0.2026395946741104,0.5440451502799988,0.47150129079818726,0.6408438682556152
0.20266129076480865,0.29850003123283386,0.497064471244812,0.6640521883964539
0.20266129076480865,0.4048737585544586,0.4442574381828308,0.6152053475379944
0.20266129076480865,0.22172030806541443,0.5328487157821655,0.6952398419380188
0.20266129076480865,0.24805527925491333,0.5309827327728271,0.6936495304107666
0.20879213511943817,0.5672716498374939,0.564313530921936,0.7214838862419128
0.20879213511943817,0.5779244899749756,0.5449582934379578,0.7054666876792908
0.20879213511943817,0.5742672681808472,0.5845057368278503,0.7377767562866211
0.20879213511943817,0.7226709723472595,0.3923470675945282,0.5635765194892883
0.2122054398059845,0.48706603050231934,0.5949884057044983,0.7460723519325256
0.2122054398059845,0.5641982555389404,0.48005935549736023,0.64870285987854
0.2122054398059845,0.3833628296852112,0.6862248778343201,0.8139185905456543
0.2122054398059845,0.41328760981559753,0.6565329432487488,0.7926590442657471
0.214419886469841,0.6008084416389465,0.40803998708724976,0.5795857906341553
0.214419886469841,0.3850734233856201,0.42809876799583435,0.599536657333374
0.214419886469841,0.4868789315223694,0.4526289105415344,0.6231858730316162
0.214419886469841,0.573062002658844,0.4063968062400818,0.5779262185096741
0.21820895373821259,0.45313894748687744,0.5761399865150452,0.7310771942138672
0.21820895373821259,0.5079144835472107,0.5655989646911621,0.722533643245697
0.21820895373821259,0.483659565448761,0.48341265320777893,0.6517574787139893
0.21820895373821259,0.47701749205589294,0.573045015335083,0.7285805940628052
0.22297753393650055,0.4958265423774719,0.4558984041213989,0.62627774477005
0.22297753393650055,0.4138883054256439,0.4895280599594116,0.6572928428649902
0.22297753393650055,0.3282316327095032,0.46347299218177795,0.6333878040313721
0.22297753393650055,0.3967679440975189,0.4908110499382019,0.658448338508606
0.2236994206905365,0.6168612837791443,0.5616435408592224,0.7192980051040649
0.2236994206905365,0.728030800819397,0.3694744408130646,0.5395857691764832
0.2236994206905365,0.6673873662948608,0.48905736207962036,0.6568683981895447
0.2236994206905365,0.6703168153762817,0.5150402188301086,0.6799030303955078
0.22866028547286987,0.44349241256713867,0.5380766987800598,0.6996747255325317
0.22866028547286987,0.42597049474716187,0.5222266316413879,0.6861351728439331
0.22866028547286987,0.469681978225708,0.5374184250831604,0.6991179585456848
0.22866028547286987,0.42615944147109985,0.42426225543022156,0.5957642197608948
0.22917763888835907,0.3521236777305603,0.6876818537712097,0.8149425387382507
0.22917763888835907,0.3757001757621765,0.6799494028091431,0.8094879388809204
0.22917763888835907,0.5503522753715515,0.46355000138282776,0.633459746837616
0.22917763888835907,0.387763112783432,0.6529833674430847,0.7900664806365967
0.23795121908187866,0.360064834356308,0.5878475904464722,0.7404332756996155
0.23795121908187866,0.46534496545791626,0.4681087136268616,0.6377030611038208
0.23795121908187866,0.4690212607383728,0.32269802689552307,0.4879390597343445
0.23795121908187866,0.4634074866771698,0.506736159324646,0.6726275682449341
0.2391318380832672,0.27320677042007446,0.7403598427772522,0.8508123755455017
0.2391318380832672,0.25254562497138977,0.7722885012626648,0.8715155720710754
0.2391318380832672,0.4415390193462372,0.5644005537033081,0.7215550541877747
0.2391318380832672,0.3139175474643707,0.7355589866638184,0.8476335406303406
0.23917646706104279,0.45808351039886475,0.4299667775630951,0.6013661026954651
0.23917646706104279,0.4522930681705475,0.42290133237838745,0.5944211483001709
0.23917646706104279,0.34881076216697693,0.3923485577106476,0.5635780692100525
0.23917646706104279,0.41112324595451355,0.4585672914981842,0.6287913918495178
0.23938144743442535,0.5048858523368835,0.44096291065216064,0.6120392084121704
0.23938144743442535,0.4984859228134155,0.4482501447200775,0.6190230846405029
0.23938144743442535,0.4724918007850647,0.34570226073265076,0.5137871503829956
0.23938144743442535,0.5594397783279419,0.4161997139453888,0.5877698063850403
0.24111111462116241,0.6490568518638611,0.4911954700946808,0.6587942242622375
0.24111111462116241,0.5539113879203796,0.5833595395088196,0.7368630170822144
0.24111111462116241,0.52107834815979,0.6260172128677368,0.770000696182251
0.24111111462116241,0.5765268802642822,0.49759864807128906,0.6645287275314331
0.2437106966972351,0.3236082196235657,0.4422245919704437,0.6132534146308899
0.2437106966972351,0.4154490828514099,0.4924401044845581,0.6599127054214478
0.2437106966972351,0.4311985671520233,0.4839740991592407,0.652267575263977
0.2437106966972351,0.49570515751838684,0.45323485136032104,0.6237599849700928
0.24385026097297668,0.4332925081253052,0.4831300675868988,0.6515005826950073
0.24385026097297668,0.48422113060951233,0.4422661066055298,0.6132933497428894
0.24385026097297668,0.5287583470344543,0.43445977568626404,0.605746865272522
0.24385026097297668,0.44068649411201477,0.39289531111717224,0.5641418695449829
0.24649572372436523,0.5901361703872681,0.34298068284988403,0.5107752680778503
0.24649572372436523,0.5015019178390503,0.3755318224430084,0.5460169315338135
0.24649572372436523,0.2978690564632416,0.4254781901836395,0.596962034702301
0.24649572372436523,0.7093475461006165,0.3110862076282501,0.47454729676246643
0.2465168535709381,0.3678359091281891,0.44519004225730896,0.616098940372467
0.2465168535709381,0.5391129851341248,0.4700900614261627,0.6395391225814819
0.2465168535709381,0.4407271146774292,0.500603199005127,0.6672025918960571
0.2465168535709381,0.4524075984954834,0.5068646669387817,0.6727408170700073
0.24734234809875488,0.6478028297424316,0.35280561447143555,0.5215910077095032
0.24734234809875488,0.5211113691329956,0.34294217824935913,0.5107325911521912
0.24734234809875488,0.5007515549659729,0.45386675000190735,0.6243581175804138
0.24734234809875488,0.6923732757568359,0.3540283441543579,0.5229260325431824
0.2539743483066559,0.46497753262519836,0.3458728492259979,0.5139755010604858
0.2539743483066559,0.6790570020675659,0.370283305644989,0.5404478311538696
0.2539743483066559,0.7337269186973572,0.32206642627716064,0.4872167110443115
0.2539743483066559,0.7342275977134705,0.36586514115333557,0.5357266068458557
0.25755396485328674,0.5771670341491699,0.38156354427337646,0.5523648262023926
0.25755396485328674,0.2221844643354416,0.5978047847747803,0.7482826709747314
0.25755396485328674,0.7155458331108093,0.3555837571620941,0.5246208310127258
0.25755396485328674,0.6103865504264832,0.3881610631942749,0.5592449903488159
0.26008620858192444,0.4790307581424713,0.41126224398612976,0.582828938961029
0.26008620858192444,0.3270869851112366,0.4958243668079376,0.6629446148872375
0.26008620858192444,0.24632129073143005,0.4761109948158264,0.6450883150100708
0.26008620858192444,0.37545332312583923,0.4710101783275604,0.6403900980949402
0.275339812040329,0.4662068486213684,0.6012545228004456,0.7509793043136597
0.275339812040329,0.44320443272590637,0.6082682609558105,0.7564263939857483
0.275339812040329,0.5380616188049316,0.4838640093803406,0.652167558670044
0.275339812040329,0.46919867396354675,0.6097188591957092,0.7575470209121704
0.28765150904655457,0.3451122045516968,0.6639788150787354,0.7980616092681885
0.28765150904655457,0.4694530665874481,0.546596348285675,0.7068377733230591
0.28765150904655457,0.4110349714756012,0.549856960773468,0.7095583081245422
0.28765150904655457,0.385134756565094,0.643890380859375,0.7833738327026367
0.2979225218296051,0.5600669980049133,0.4423009157180786,0.6133267879486084
0.2979225218296051,0.4998244643211365,0.545430600643158,0.705862283706665
0.2979225218296051,0.5195084810256958,0.5540693402290344,0.7130561470985413
0.2979225218296051,0.5142862796783447,0.5703292489051819,0.726381778717041
0.30141791701316833,0.5592632293701172,0.40509915351867676,0.5766128897666931
0.30141791701316833,0.34582456946372986,0.4545454680919647,0.625
0.30141791701316833,0.553916871547699,0.41004684567451477,0.5816074013710022
0.30141791701316833,0.5477677583694458,0.3560583293437958,0.525137186050415
0.3043678104877472,0.415395051240921,0.5051581859588623,0.6712360382080078
0.3043678104877472,0.5676892995834351,0.4477747082710266,0.618569552898407
0.3043678104877472,0.2887312173843384,0.5501190423965454,0.7097765207290649
0.3043678104877472,0.46368029713630676,0.4807892441749573,0.6493688821792603
0.31475138664245605,0.34571221470832825,0.6001346111297607,0.7501051425933838
0.31475138664245605,0.3128456473350525,0.5135858654975891,0.6786345839500427
0.31475138664245605,0.2827911376953125,0.646304190158844,0.7851576805114746
0.31475138664245605,0.2667466700077057,0.629408597946167,0.7725607752799988
0.3150253891944885,0.45275354385375977,0.49678295850753784,0.6638009548187256
0.3150253891944885,0.5199374556541443,0.4821964204311371,0.6506511569023132
0.3150253891944885,0.4088335633277893,0.475436270236969,0.6444687247276306
0.3150253891944885,0.5598329901695251,0.48394161462783813,0.6522380709648132
0.3200280964374542,0.4412098228931427,0.6440317630767822,0.7834784984588623
0.3200280964374542,0.5529066324234009,0.525303840637207,0.6887858510017395
0.3200280964374542,0.4127139449119568,0.6739791035652161,0.8052419424057007
0.3200280964374542,0.45501917600631714,0.6617163419723511,0.7964251637458801
0.3201865553855896,0.4470692574977875,0.5870035886764526,0.7397633790969849
0.3201865553855896,0.497429758310318,0.4805929958820343,0.6491898894309998
0.3201865553855896,0.4258403182029724,0.6122210025787354,0.7594752907752991
0.3201865553855896,0.42440202832221985,0.5986835956573486,0.7489707469940186
0.32036253809928894,0.348524808883667,0.7179319858551025,0.835809588432312
0.32036253809928894,0.46490025520324707,0.5700621008872986,0.7261649966239929
0.32036253809928894,0.35614678263664246,0.6955353021621704,0.8204315304756165
0.32036253809928894,0.37573912739753723,0.6910790205001831,0.8173231482505798
0.3245222866535187,0.28676873445510864,0.5019220113754272,0.6683729290962219
0.3245222866535187,0.4010697603225708,0.5018819570541382,0.6683374047279358
0.3245222866535187,0.37718626856803894,0.5409449934959412,0.7020951509475708
0.3245222866535187,0.3375675678253174,0.5673638582229614,0.7239720821380615
0.32606935501098633,0.6234144568443298,0.4576483964920044,0.6279270052909851
0.32606935501098633,0.5954594016075134,0.5361033082008362,0.6980042457580566
0.32606935501098633,0.5180633068084717,0.6249247789382935,0.769173800945282
0.32606935501098633,0.5615296363830566,0.5862305164337158,0.7391492128372192
0.33263158798217773,0.3334866762161255,0.7039961218833923,0.8262884020805359
0.33263158798217773,0.47264721989631653,0.5313807725906372,0.693989098072052
0.33263158798217773,0.3930778503417969,0.6374439001083374,0.7785841226577759
0.33263158798217773,0.3184020519256592,0.7069806456565857,0.8283405303955078
0.33637097477912903,0.201335608959198,0.5512198805809021,0.7106921076774597
0.33637097477912903,0.3126976788043976,0.5134296417236328,0.6784982085227966
0.33637097477912903,0.23653312027454376,0.5765998959541321,0.7314473390579224
0.33637097477912903,0.22164852917194366,0.5811923146247864,0.7351317405700684
0.3402808904647827,0.312938928604126,0.5995597243309021,0.7496559619903564
0.3402808904647827,0.2583000361919403,0.5749570727348328,0.7301241159439087
0.3402808904647827,0.249757781624794,0.6451283693313599,0.7842893600463867
0.3402808904647827,0.22754544019699097,0.6719841361045837,0.8038163781166077
0.34112539887428284,0.3823966383934021,0.6218468546867371,0.7668379545211792
0.34112539887428284,0.1881801187992096,0.8222078084945679,0.9024303555488586
0.34112539887428284,0.210744246840477,0.8108470439910889,0.8955444693565369
0.34112539887428284,0.2377907633781433,0.7701523303985596,0.8701537251472473
0.34902438521385193,0.34253764152526855,0.5639212131500244,0.7211632132530212
0.34902438521385193,0.2842385470867157,0.6373931765556335,0.7785462737083435
0.34902438521385193,0.30490684509277344,0.5616910457611084,0.7193369269371033
0.34902438521385193,0.34938323497772217,0.568260669708252,0.7247018218040466
0.3494736850261688,0.34535980224609375,0.735848605632782,0.8478257656097412
0.3494736850261688,0.43555447459220886,0.611099898815155,0.7586120367050171
0.3494736850261688,0.39980611205101013,0.6677932739257812,0.8008106350898743
0.3494736850261688,0.3563638925552368,0.7162148356437683,0.8346447348594666
0.3504639267921448,0.3167881965637207,0.5677233338356018,0.7242646813392639
0.3504639267921448,0.26509615778923035,0.64654541015625,0.7853356599807739
0.3504639267921448,0.3147338330745697,0.5912021398544312,0.7430886626243591
0.3504639267921448,0.31241345405578613,0.5206669569015503,0.6847876310348511
0.352075457572937,0.4361477196216583,0.45844000577926636,0.6286717057228088
0.352075457572937,0.3025535047054291,0.5638813972473145,0.7211306691169739
0.352075457572937,0.45378342270851135,0.4620373845100403,0.6320459246635437
0.352075457572937,0.2694856524467468,0.5315951108932495,0.6941718459129333
0.3525133728981018,0.43075093626976013,0.435308039188385,0.6065708994865417
0.3525133728981018,0.37136393785476685,0.5085709691047668,0.6742420196533203
0.3525133728981018,0.3650464415550232,0.45318496227264404,0.6237127184867859
0.3525133728981018,0.4034522473812103,0.45329174399375916,0.6238138675689697
0.3536036014556885,0.4375382363796234,0.5187455415725708,0.6831237077713013
0.3536036014556885,0.4879969358444214,0.46772441267967224,0.6373463869094849
0.3536036014556885,0.5320656299591064,0.4600052237510681,0.6301418542861938
0.3536036014556885,0.4313373863697052,0.45213422179222107,0.6227168440818787
0.36008545756340027,0.44941169023513794,0.3977292478084564,0.569107711315155
0.36008545756340027,0.1837717443704605,0.5556177496910095,0.7143371105194092
0.36008545756340027,0.5719717741012573,0.3601221442222595,0.5295438170433044
0.36008545756340027,0.44694507122039795,0.4106171429157257,0.5821808576583862
0.3665294051170349,0.2982659637928009,0.47617414593696594,0.6451463103294373
0.3665294051170349,0.27460506558418274,0.5512752532958984,0.7107381224632263
0.3665294051170349,0.2946152985095978,0.5406105518341064,0.7018133997917175
0.3665294051170349,0.32087281346321106,0.5309039354324341,0.69358229637146
0.3820064663887024,0.39483025670051575,0.6127572059631348,0.7598877549171448
0.3820064663887024,0.2768409252166748,0.7417312264442444,0.8517172336578369
0.3820064663887024,0.3009302616119385,0.7285639047622681,0.8429701924324036
0.3820064663887024,0.2909811735153198,0.7385227680206299,0.8495980501174927
0.38283583521842957,0.5315266847610474,0.37776270508766174,0.5483712553977966
0.38283583521842957,0.49341556429862976,0.39820122718811035,0.5695907473564148
0.38283583521842957,0.5619109869003296,0.34664368629455566,0.5148261189460754
0.38283583521842957,0.32340842485427856,0.4024038314819336,0.5738772749900818
0.3842105269432068,0.44588807225227356,0.5067545771598816,0.6726438403129578
0.3842105269432068,0.3979414701461792,0.5196189284324646,0.6838805675506592
0.3842105269432068,0.3839159905910492,0.5540368556976318,0.7130292057991028
